From date,To date,AIT_400_001A_P.PV,FIT_400_001A_P.PV,FIT_400_002A_P.PV,P_400_002A_P.RPM_MV,PIT_400_003A_P.PV,P_400_001A_P.RPM_MV,PDIT_400_002A_P.PV
11/8/23 19:00,11/8/23 19:15,504.04,807.47,700.17,48.61,930,34.7,49.73
11/8/23 19:15,11/8/23 19:30,504.04,807.63,700.01,48.58,930,34.7,49.73
11/8/23 19:30,11/8/23 19:45,506.45,803.06,699.7,48.6,930,34.68,49.7
11/8/23 19:45,11/8/23 20:00,507.48,801.14,700.25,48.64,930,34.69,49.71
11/8/23 20:00,11/8/23 20:15,507.35,802.89,700,48.6,930,34.68,49.7
11/8/23 20:15,11/8/23 20:30,507.88,804.73,699.88,48.61,930,34.67,49.71
11/8/23 20:30,11/8/23 20:45,508.63,806.4,700.29,48.59,930,34.68,49.7
11/8/23 20:45,11/8/23 21:00,510.19,809.49,699.94,48.55,930,34.68,49.69
11/8/23 21:00,11/8/23 21:15,514.27,802.57,699.76,48.59,930,34.67,49.65
11/8/23 21:15,11/8/23 21:30,514.47,804.89,700.37,48.59,930,34.67,49.66
11/8/23 21:30,11/8/23 21:45,514.71,807.05,700.23,48.52,930,34.66,49.64
11/8/23 21:45,11/8/23 22:00,517.06,803.43,699.46,48.54,930,34.67,49.64
11/8/23 22:00,11/8/23 22:15,518.99,802.13,700.22,48.57,930,34.66,49.63
11/8/23 22:15,11/8/23 22:30,519.08,805.46,700.1,48.52,930,34.66,49.61
11/8/23 22:30,11/8/23 22:45,520.28,804.28,699.7,48.55,930,34.66,49.64
11/8/23 22:45,11/8/23 23:00,520.45,806.82,700.38,48.52,930,34.67,49.63
11/8/23 23:00,11/8/23 23:15,521.05,804.54,699.9,48.52,930,34.67,49.63
11/8/23 23:15,11/8/23 23:30,521.81,801.74,700.12,48.52,930,34.66,49.64
11/8/23 23:30,11/8/23 23:45,521.78,804.67,700.39,48.51,930,34.66,49.64
11/8/23 23:45,11/9/23 0:00,522.97,802.61,699.98,48.51,930,34.67,49.63
11/9/23 0:00,11/9/23 0:15,522.97,805.31,699.82,48.5,930,34.67,49.64
11/9/23 0:15,11/9/23 0:30,524.4,803.13,700.04,48.51,930,34.67,49.63
11/9/23 0:30,11/9/23 0:45,525.27,798.78,699.76,48.53,930,34.67,49.63
11/9/23 0:45,11/9/23 1:00,525.37,797.16,699.65,48.55,930,34.66,49.65
11/9/23 1:00,11/9/23 1:15,525.68,799.1,699.91,48.58,930,34.68,49.65
11/9/23 1:15,11/9/23 1:30,525.12,801.01,700.05,48.58,930,34.67,49.65
11/9/23 1:30,11/9/23 1:45,525.77,797.8,699.8,48.59,930,34.67,49.65
11/9/23 1:45,11/9/23 2:00,525.97,793.54,700.41,48.62,930,34.67,49.66
11/9/23 2:00,11/9/23 2:15,525.69,795.13,699.74,48.61,930,34.66,49.65
11/9/23 2:15,11/9/23 2:30,525.96,790.49,699.97,48.68,930,34.66,49.66
11/9/23 2:30,11/9/23 2:45,526.15,789.57,700.32,48.67,930,34.67,49.66
11/9/23 2:45,11/9/23 3:00,525.02,793.63,699.97,48.64,930,34.66,49.67
11/9/23 3:00,11/9/23 3:15,525.3,792.1,700.04,48.68,0,34.68,49.69
11/9/23 3:15,11/9/23 3:30,524.89,793.02,700.2,48.69,0,34.67,49.7
11/9/23 3:30,11/9/23 3:45,524.77,790.25,699.94,48.67,0,34.68,49.7
11/9/23 3:45,11/9/23 4:00,524.81,788.12,700.05,48.69,0,34.67,49.72
11/9/23 4:00,11/9/23 4:15,524.12,787.64,700.25,48.68,0,34.67,49.7
11/9/23 4:15,11/9/23 4:30,524.45,790.19,700.03,48.69,0,34.67,49.72
11/9/23 4:30,11/9/23 4:45,525.51,784.43,699.74,48.74,0,34.67,49.71
11/9/23 4:45,11/9/23 5:00,525.72,786.84,700.04,48.75,0,34.68,49.72
11/9/23 5:00,11/9/23 5:15,524.8,786.66,700.31,48.74,0,34.67,49.73
11/9/23 5:15,11/9/23 5:30,524.29,786.01,700.02,48.73,0,34.67,49.7
11/9/23 5:30,11/9/23 5:45,524.74,787.11,700.14,48.73,0,34.66,49.71
11/9/23 5:45,11/9/23 6:00,523.38,787.45,699.93,48.72,0,34.67,49.72
11/9/23 6:00,11/9/23 6:15,524.1,787.62,700,48.73,0,34.67,49.72
11/9/23 6:15,11/9/23 6:30,523.83,788.38,700.3,48.72,0,34.68,49.75
11/9/23 6:30,11/9/23 6:45,523.13,788.37,699.85,48.72,0,34.67,49.72
11/9/23 6:45,11/9/23 7:00,523.93,786.32,700.3,48.74,0,34.67,49.71
11/9/23 7:00,11/9/23 7:15,523.63,786.27,699.98,48.73,0,34.66,49.7
11/9/23 7:15,11/9/23 7:30,523.22,788.36,700,48.72,0,34.67,49.73
11/9/23 7:30,11/9/23 7:45,523.93,786.71,699.97,48.76,0,34.65,49.7
11/9/23 7:45,11/9/23 8:00,524.62,783.95,700.01,48.75,0,34.65,49.7
11/9/23 8:00,11/9/23 8:15,524.83,784.77,699.88,48.73,0,34.65,49.69
11/9/23 8:15,11/9/23 8:30,525.53,779.16,699.84,48.78,0,34.65,49.67
11/9/23 8:30,11/9/23 8:45,527.16,778.51,699.93,48.8,0,34.64,49.64
11/9/23 8:45,11/9/23 9:00,527.81,777.72,700.33,48.81,0,34.65,49.63
11/9/23 9:00,11/9/23 9:15,523.45,806.11,478.58,32.59,930,34.45,47.91
11/9/23 9:15,11/9/23 9:30,57.21,404.59,0.36,0,0,17.24,20.14
11/9/23 9:30,11/9/23 9:45,0,0.48,0.34,0,0,0,0.07
11/9/23 9:45,11/9/23 10:00,0,0.46,0.3,0,0,0,0.07
11/9/23 10:00,11/9/23 10:15,0,0.48,0.3,0,0,0,0.07
11/9/23 10:15,11/9/23 10:30,0,0.47,0.32,0,0,0,0.07
11/9/23 10:30,11/9/23 10:45,0,0.45,0.32,0,0,0,0.07
11/9/23 10:45,11/9/23 11:00,0,0.45,0.28,0,0,0,0.06
11/9/23 11:00,11/9/23 11:15,0,0.47,0.31,0,0,0,0.06
11/9/23 11:15,11/9/23 11:30,0,0.46,0.31,0,0,0,0.06
11/9/23 11:30,11/9/23 11:45,0,0.47,0.38,0,0,0,0.06
11/9/23 11:45,11/9/23 12:00,0,0.45,0.35,0,0,0,0.06
11/9/23 12:00,11/9/23 12:15,0,0.45,0.35,0,0,0,0.06
11/9/23 12:15,11/9/23 12:30,0,0.45,0.31,0,0,0,0.06
11/9/23 12:30,11/9/23 12:45,0,0.46,0.34,0,0,0,0.06
11/9/23 12:45,11/9/23 13:00,0,113.45,0.3,0,0,0,0.07
11/9/23 13:00,11/9/23 13:15,0,279.41,0.31,0,0,0.6,0.78
11/9/23 13:15,11/9/23 13:30,0,804.12,0.29,0,930,33.81,41.87
11/9/23 13:30,11/9/23 13:45,146.22,793.95,236.63,21.32,930,34.11,45
11/9/23 13:45,11/9/23 14:00,583.59,806.07,699.86,48.07,930,34.48,49.02
11/9/23 14:00,11/9/23 14:15,573.15,801.45,699.42,48.15,930,34.51,49.12
11/9/23 14:15,11/9/23 14:30,565.89,806.45,700.31,48.16,930,34.55,49.21
11/9/23 14:30,11/9/23 14:45,562.76,807.32,700.21,48.15,930,34.56,49.24
11/9/23 14:45,11/9/23 15:00,559.14,810.69,700.14,48.11,930,34.59,49.28
11/9/23 15:00,11/9/23 15:15,562.69,800.89,699.7,48.16,930,34.6,49.29
11/9/23 15:15,11/9/23 15:30,560.45,805.93,700.44,48.14,930,34.61,49.35
11/9/23 15:30,11/9/23 15:45,559.7,805.37,699.95,48.13,930,34.62,49.35
11/9/23 15:45,11/9/23 16:00,559.33,805.87,699.72,48.16,930,34.62,49.38
11/9/23 16:00,11/9/23 16:15,561.46,803.66,700.13,48.2,930,34.62,49.39
11/9/23 16:15,11/9/23 16:30,559.61,809.08,700.43,48.16,930,34.64,49.42
11/9/23 16:30,11/9/23 16:45,553.35,810.76,699.76,48.11,930,34.66,49.49
11/9/23 16:45,11/9/23 17:00,556.63,800.82,699.68,48.24,930,34.65,49.49
11/9/23 17:00,11/9/23 17:15,551.88,808.91,700.17,48.18,930,34.67,49.55
11/9/23 17:15,11/9/23 17:30,550.7,808.28,700.05,48.21,930,34.68,49.6
11/9/23 17:30,11/9/23 17:45,553.27,804.38,699.96,48.22,930,34.68,49.59
11/9/23 17:45,11/9/23 18:00,554.23,803.08,699.84,48.25,930,34.66,49.6
11/9/23 18:00,11/9/23 18:15,550.71,807.05,700.1,48.19,930,34.69,49.62
11/9/23 18:15,11/9/23 18:30,550.59,806.26,700.18,48.19,930,34.68,49.62
11/9/23 18:30,11/9/23 18:45,552.79,803.36,699.82,48.23,930,34.69,49.63
11/9/23 18:45,11/9/23 19:00,553.76,800.94,699.94,48.27,930,34.68,49.6
11/9/23 19:00,11/9/23 19:15,549.87,810.92,700.23,48.2,930,34.69,49.65
11/9/23 19:15,11/9/23 19:30,549.2,808.36,699.91,48.19,930,34.7,49.67
11/9/23 19:30,11/9/23 19:45,549.86,805.2,700.06,48.21,930,34.7,49.67
11/9/23 19:45,11/9/23 20:00,551.78,802.81,699.6,48.26,930,34.69,49.65
11/9/23 20:00,11/9/23 20:15,550.05,805.49,700.41,48.24,930,34.71,49.7
11/9/23 20:15,11/9/23 20:30,547.22,810.44,699.84,48.19,930,34.72,49.72
11/9/23 20:30,11/9/23 20:45,548.05,805.22,699.81,48.23,930,34.71,49.7
11/9/23 20:45,11/9/23 21:00,550.34,800.82,700.1,48.28,930,34.69,49.68
11/9/23 21:00,11/9/23 21:15,547.18,808.89,700.42,48.25,930,34.7,49.72
11/9/23 21:15,11/9/23 21:30,546.7,805.53,699.79,48.23,930,34.7,49.72
11/9/23 21:30,11/9/23 21:45,546.45,806.99,700.06,48.23,930,34.69,49.71
11/9/23 21:45,11/9/23 22:00,546.41,803.65,699.43,48.24,930,34.71,49.7
11/9/23 22:00,11/9/23 22:15,545.83,807.81,700.04,48.22,930,34.71,49.7
11/9/23 22:15,11/9/23 22:30,546.45,804.3,700.27,48.25,930,34.69,49.72
11/9/23 22:30,11/9/23 22:45,546.32,803.85,699.64,48.26,930,34.7,49.7
11/9/23 22:45,11/9/23 23:00,545.84,806.43,699.94,48.26,930,34.7,49.72
11/9/23 23:00,11/9/23 23:15,546.84,802.8,699.91,48.27,930,34.69,49.71
11/9/23 23:15,11/9/23 23:30,547.16,804.55,700.04,48.27,930,34.69,49.71
11/9/23 23:30,11/9/23 23:45,544.07,810.48,699.99,48.21,930,34.71,49.76
11/9/23 23:45,11/10/23 0:00,545.08,803.61,699.71,48.25,930,34.7,49.74
11/10/23 0:00,11/10/23 0:15,545.11,805.21,699.58,48.26,930,34.69,49.72
11/10/23 0:15,11/10/23 0:30,546.02,798.53,700.08,48.3,930,34.68,49.72
11/10/23 0:30,11/10/23 0:45,546.45,803.21,699.85,48.3,930,34.71,49.74
11/10/23 0:45,11/10/23 1:00,541.5,813.34,700.47,48.2,930,34.71,49.77
11/10/23 1:00,11/10/23 1:15,543.65,802.65,699.73,48.26,930,34.69,49.74
11/10/23 1:15,11/10/23 1:30,544.73,802.29,700.06,48.28,930,34.71,49.74
11/10/23 1:30,11/10/23 1:45,544.94,804.32,700.01,48.31,930,34.68,49.73
11/10/23 1:45,11/10/23 2:00,543.09,804.11,700.04,48.27,930,34.7,49.74
11/10/23 2:00,11/10/23 2:15,542.65,805.2,700.05,48.28,930,34.68,49.73
11/10/23 2:15,11/10/23 2:30,542.64,804.61,700.07,48.29,930,34.7,49.76
11/10/23 2:30,11/10/23 2:45,541.8,807.02,700.12,48.28,930,34.7,49.77
11/10/23 2:45,11/10/23 3:00,541.52,808.08,700.27,48.27,930,34.7,49.76
11/10/23 3:00,11/10/23 3:15,539.83,808.26,699.94,48.24,930,34.71,49.76
11/10/23 3:15,11/10/23 3:30,541.45,803.41,700.01,48.31,930,34.71,49.73
11/10/23 3:30,11/10/23 3:45,541.43,804.35,700.05,48.32,930,34.69,49.74
11/10/23 3:45,11/10/23 4:00,540.58,805.18,700.22,48.31,930,34.69,49.75
11/10/23 4:00,11/10/23 4:15,541.64,806.53,699.75,48.33,930,34.69,49.76
11/10/23 4:15,11/10/23 4:30,541.41,802.83,700.12,48.33,930,34.68,49.76
11/10/23 4:30,11/10/23 4:45,538.22,810.01,699.91,48.28,930,34.71,49.79
11/10/23 4:45,11/10/23 5:00,539.1,807.21,699.79,48.31,930,34.7,49.78
11/10/23 5:00,11/10/23 5:15,540.6,802.31,700.1,48.35,930,34.7,49.77
11/10/23 5:15,11/10/23 5:30,539.18,806.71,700.45,48.35,930,34.7,49.8
11/10/23 5:30,11/10/23 5:45,537.83,807.96,699.83,48.32,930,34.71,49.81
11/10/23 5:45,11/10/23 6:00,536.88,809.27,699.76,48.33,930,34.71,49.81
11/10/23 6:00,11/10/23 6:15,537.25,805.79,699.9,48.35,930,34.7,49.79
11/10/23 6:15,11/10/23 6:30,541.43,806.11,700.02,48.38,930,34.69,49.77
11/10/23 6:30,11/10/23 6:45,543.09,803.6,699.95,48.35,930,34.69,49.76
11/10/23 6:45,11/10/23 7:00,539.49,802.08,700.27,48.36,930,34.69,49.78
11/10/23 7:00,11/10/23 7:15,537.48,801.62,699.96,48.36,930,34.7,49.79
11/10/23 7:15,11/10/23 7:30,532.29,812.35,699.79,48.29,930,34.71,49.8
11/10/23 7:30,11/10/23 7:45,536.24,800.5,699.73,48.36,930,34.69,49.77
11/10/23 7:45,11/10/23 8:00,536.87,800.56,700.13,48.38,930,34.7,49.77
11/10/23 8:00,11/10/23 8:15,536.17,803.64,700.08,48.37,930,34.69,49.77
11/10/23 8:15,11/10/23 8:30,534.4,807.84,700.03,48.32,930,34.71,49.8
11/10/23 8:30,11/10/23 8:45,535.5,806.83,699.52,48.34,930,34.7,49.77
11/10/23 8:45,11/10/23 9:00,535.45,805.76,700.03,48.34,930,34.69,49.77
11/10/23 9:00,11/10/23 9:15,535.3,805.76,699.81,48.36,930,34.7,49.78
11/10/23 9:15,11/10/23 9:30,537.19,804.75,699.91,48.36,930,34.7,49.77
11/10/23 9:30,11/10/23 9:45,537.84,804.21,700.23,48.39,930,34.69,49.77
11/10/23 9:45,11/10/23 10:00,536.61,806.86,699.9,48.33,930,34.7,49.78
11/10/23 10:00,11/10/23 10:15,537.15,805.1,699.71,48.33,930,34.7,49.76
11/10/23 10:15,11/10/23 10:30,536.88,805.46,700.25,48.35,930,34.71,49.78
11/10/23 10:30,11/10/23 10:45,537.17,805.81,699.76,48.34,930,34.7,49.78
11/10/23 10:45,11/10/23 11:00,537.41,805.69,700.31,48.34,930,34.71,49.77
11/10/23 11:00,11/10/23 11:15,538.17,805.73,700.05,48.34,930,34.7,49.79
11/10/23 11:15,11/10/23 11:30,539.77,800.78,699.6,48.37,930,34.7,49.74
11/10/23 11:30,11/10/23 11:45,539.78,800.03,700.25,48.42,930,34.71,49.77
11/10/23 11:45,11/10/23 12:00,538.45,803.26,699.84,48.33,930,34.71,49.78
11/10/23 12:00,11/10/23 12:15,537.82,807.43,700.02,48.35,930,34.71,49.8
11/10/23 12:15,11/10/23 12:30,538.63,805.91,700.25,48.33,930,34.71,49.8
11/10/23 12:30,11/10/23 12:45,539.74,804.69,699.87,48.34,930,34.7,49.78
11/10/23 12:45,11/10/23 13:00,540.14,802.99,699.92,48.38,930,34.71,49.76
11/10/23 13:00,11/10/23 13:15,539.7,803.28,700.1,48.36,930,34.7,49.76
11/10/23 13:15,11/10/23 13:30,539.78,804.22,699.79,48.36,930,34.72,49.79
11/10/23 13:30,11/10/23 13:45,538.65,807.71,700.26,48.36,930,34.73,49.81
11/10/23 13:45,11/10/23 14:00,536.93,807.44,699.84,48.32,930,34.72,49.81
11/10/23 14:00,11/10/23 14:15,539.32,802.02,700.26,48.38,930,34.71,49.79
11/10/23 14:15,11/10/23 14:30,539.01,801.5,699.95,48.38,930,34.7,49.76
11/10/23 14:30,11/10/23 14:45,538.89,802.74,699.89,48.4,930,34.71,49.77
11/10/23 14:45,11/10/23 15:00,537.77,805.89,699.85,48.39,930,34.72,49.78
11/10/23 15:00,11/10/23 15:15,534,812.66,700.33,48.32,930,34.71,49.82
11/10/23 15:15,11/10/23 15:30,536.57,805.06,699.67,48.36,930,34.7,49.78
11/10/23 15:30,11/10/23 15:45,537.71,805.02,700.06,48.39,930,34.72,49.8
11/10/23 15:45,11/10/23 16:00,537.46,803.69,699.91,48.39,930,34.71,49.81
11/10/23 16:00,11/10/23 16:15,537.12,803.86,700.08,48.38,930,34.7,49.81
11/10/23 16:15,11/10/23 16:30,537.24,801.62,699.83,48.39,930,34.7,49.79
11/10/23 16:30,11/10/23 16:45,536.77,804.24,699.99,48.39,930,34.71,49.79
11/10/23 16:45,11/10/23 17:00,536.25,803.04,700.17,48.4,930,34.72,49.8
11/10/23 17:00,11/10/23 17:15,534.77,807.91,700.02,48.37,930,34.72,49.82
11/10/23 17:15,11/10/23 17:30,534.57,808.15,700.02,48.37,930,34.71,49.81
11/10/23 17:30,11/10/23 17:45,536.35,805.04,699.89,48.38,930,34.71,49.8
11/10/23 17:45,11/10/23 18:00,536.85,803.22,699.84,48.4,930,34.71,49.81
11/10/23 18:00,11/10/23 18:15,537.18,804.77,699.86,48.41,930,34.72,49.84
11/10/23 18:15,11/10/23 18:30,535.97,804.15,699.86,48.4,930,34.73,49.83
11/10/23 18:30,11/10/23 18:45,536.09,804.24,700.05,48.42,930,34.72,49.84
11/10/23 18:45,11/10/23 19:00,535.56,802.6,699.92,48.41,930,34.72,49.84
11/10/23 19:00,11/10/23 19:15,536.01,803,700.13,48.41,930,34.72,49.85
11/10/23 19:15,11/10/23 19:30,534.82,803.95,699.92,48.41,930,34.72,49.84
11/10/23 19:30,11/10/23 19:45,535.45,801.12,700.07,48.43,930,34.72,49.86
11/10/23 19:45,11/10/23 20:00,533.9,806.44,699.96,48.42,930,34.73,49.89
11/10/23 20:00,11/10/23 20:15,532.12,811.5,700.02,48.36,930,34.72,49.88
11/10/23 20:15,11/10/23 20:30,534.95,801.13,699.71,48.44,930,34.73,49.88
11/10/23 20:30,11/10/23 20:45,535.41,801.2,699.93,48.46,930,34.73,49.88
11/10/23 20:45,11/10/23 21:00,534.36,807.04,700.32,48.42,930,34.74,49.91
11/10/23 21:00,11/10/23 21:15,532.59,807.26,700.1,48.41,930,34.73,49.91
11/10/23 21:15,11/10/23 21:30,532.9,805.96,699.83,48.4,930,34.74,49.93
11/10/23 21:30,11/10/23 21:45,532.9,805.25,700.01,48.42,930,34.75,49.92
11/10/23 21:45,11/10/23 22:00,533.62,805.08,699.98,48.44,930,34.73,49.91
11/10/23 22:00,11/10/23 22:15,534.18,804.35,699.83,48.43,930,34.74,49.91
11/10/23 22:15,11/10/23 22:30,532.61,806.38,699.88,48.42,930,34.73,49.91
11/10/23 22:30,11/10/23 22:45,532.11,805.26,699.98,48.42,930,34.74,49.94
11/10/23 22:45,11/10/23 23:00,531.89,805.66,699.98,48.44,930,34.73,49.94
11/10/23 23:00,11/10/23 23:15,530.08,806.69,700.07,48.45,930,34.72,49.94
11/10/23 23:15,11/10/23 23:30,528.27,806.07,700.11,48.44,930,34.72,49.92
11/10/23 23:30,11/10/23 23:45,527.55,806.49,699.96,48.45,930,34.71,49.92
11/10/23 23:45,11/11/23 0:00,526.98,807.31,700.14,48.44,930,34.73,49.94
11/11/23 0:00,11/11/23 0:15,527.57,800.94,700.02,48.47,930,34.74,49.95
11/11/23 0:15,11/11/23 0:30,527.99,802.61,700.05,48.5,930,34.73,49.92
11/11/23 0:30,11/11/23 0:45,526.64,807.59,700.1,48.48,930,34.72,49.94
11/11/23 0:45,11/11/23 1:00,524.85,808.36,699.89,48.41,930,34.72,49.94
11/11/23 1:00,11/11/23 1:15,526.01,806.36,699.97,48.45,930,34.73,49.95
11/11/23 1:15,11/11/23 1:30,526.45,802.74,699.85,48.46,930,34.72,49.94
11/11/23 1:30,11/11/23 1:45,524.71,802.59,699.82,48.49,930,34.73,49.95
11/11/23 1:45,11/11/23 2:00,524.97,805.99,700.14,48.47,930,34.73,49.97
11/11/23 2:00,11/11/23 2:15,525.35,804.3,699.88,48.46,930,34.73,49.95
11/11/23 2:15,11/11/23 2:30,525.48,804.22,699.96,48.45,930,34.72,49.96
11/11/23 2:30,11/11/23 2:45,525.52,803.98,699.76,48.47,930,34.73,49.96
11/11/23 2:45,11/11/23 3:00,525.12,806.07,700.06,48.48,930,34.73,49.98
11/11/23 3:00,11/11/23 3:15,525.14,805.48,699.97,48.47,930,34.73,49.98
11/11/23 3:15,11/11/23 3:30,525.79,804.88,699.94,48.45,930,34.72,49.96
11/11/23 3:30,11/11/23 3:45,526.2,803.89,700,48.48,930,34.73,49.98
11/11/23 3:45,11/11/23 4:00,525.11,807.55,699.74,48.45,930,34.73,49.99
11/11/23 4:00,11/11/23 4:15,523.85,811.48,700.31,48.42,930,34.73,49.98
11/11/23 4:15,11/11/23 4:30,525.46,806.72,699.58,48.41,930,34.71,49.96
11/11/23 4:30,11/11/23 4:45,526.39,806.67,699.96,48.46,930,34.72,49.98
11/11/23 4:45,11/11/23 5:00,527.09,804.32,700.06,48.44,930,34.72,49.98
11/11/23 5:00,11/11/23 5:15,528.58,801.12,699.88,48.49,930,34.72,50
11/11/23 5:15,11/11/23 5:30,527.2,802.51,700.13,48.48,930,34.72,49.98
11/11/23 5:30,11/11/23 5:45,524.36,804.55,700.22,48.47,930,34.73,50
11/11/23 5:45,11/11/23 6:00,522.55,805.33,699.85,48.43,930,34.72,50
11/11/23 6:00,11/11/23 6:15,522.35,806.36,700.1,48.45,930,34.73,50
11/11/23 6:15,11/11/23 6:30,522.46,807.31,699.79,48.44,930,34.74,50.01
11/11/23 6:30,11/11/23 6:45,523.45,806.65,700.18,48.44,930,34.73,50.02
11/11/23 6:45,11/11/23 7:00,525.93,801.82,699.94,48.48,930,34.73,49.98
11/11/23 7:00,11/11/23 7:15,526.07,802.61,700.03,48.48,930,34.73,49.97
11/11/23 7:15,11/11/23 7:30,525.78,803.42,700.04,48.47,930,34.72,49.97
11/11/23 7:30,11/11/23 7:45,525.5,805.49,700.05,48.47,930,34.73,50
11/11/23 7:45,11/11/23 8:00,525.41,803.57,699.99,48.48,930,34.71,49.97
11/11/23 8:00,11/11/23 8:15,524.34,808.77,700.3,48.45,930,34.72,49.96
11/11/23 8:15,11/11/23 8:30,524.08,807.36,699.59,48.43,930,34.72,49.97
11/11/23 8:30,11/11/23 8:45,524.86,807.55,700.47,48.43,930,34.7,49.94
11/11/23 8:45,11/11/23 9:00,525.62,807.19,700.21,48.43,930,34.72,49.92
11/11/23 9:00,11/11/23 9:15,525.43,804.25,700.2,48.44,930,34.71,49.91
11/11/23 9:15,11/11/23 9:30,526.69,804.42,699.88,48.44,930,34.71,49.91
11/11/23 9:30,11/11/23 9:45,526.92,802.55,700.04,48.44,930,34.69,49.91
11/11/23 9:45,11/11/23 10:00,526.71,802.55,699.59,48.44,930,34.71,49.91
11/11/23 10:00,11/11/23 10:15,526.72,805.57,700.27,48.45,930,34.71,49.93
11/11/23 10:15,11/11/23 10:30,527.5,805.89,700.1,48.42,930,34.7,49.92
11/11/23 10:30,11/11/23 10:45,527.89,803.93,699.91,48.43,930,34.68,49.93
11/11/23 10:45,11/11/23 11:00,527.96,805.9,699.87,48.42,930,34.72,49.94
11/11/23 11:00,11/11/23 11:15,528.54,806.33,700.15,48.42,930,34.73,49.94
11/11/23 11:15,11/11/23 11:30,528.95,806.51,700.23,48.39,930,34.72,49.94
11/11/23 11:30,11/11/23 11:45,528.79,806.4,700.02,48.41,930,34.73,49.96
11/11/23 11:45,11/11/23 12:00,529.69,807.66,699.85,48.4,930,34.73,49.96
11/11/23 12:00,11/11/23 12:15,530.19,806.48,700.03,48.41,930,34.71,49.95
11/11/23 12:15,11/11/23 12:30,530.67,806.14,700.19,48.41,930,34.73,49.94
11/11/23 12:30,11/11/23 12:45,531.17,801.41,699.91,48.43,930,34.72,49.93
11/11/23 12:45,11/11/23 13:00,531.47,802.98,699.7,48.43,930,34.74,49.94
11/11/23 13:00,11/11/23 13:15,532.12,801.96,700.01,48.43,930,34.72,49.93
11/11/23 13:15,11/11/23 13:30,532.08,803.34,700.1,48.45,930,34.72,49.94
11/11/23 13:30,11/11/23 13:45,530.85,807.93,700.28,48.42,930,34.73,49.98
11/11/23 13:45,11/11/23 14:00,528.58,807.65,699.49,48.36,930,34.73,49.96
11/11/23 14:00,11/11/23 14:15,530.87,805.82,700.1,48.41,930,34.74,49.94
11/11/23 14:15,11/11/23 14:30,532.18,803.81,700.06,48.42,930,34.73,49.94
11/11/23 14:30,11/11/23 14:45,532.42,803.13,700.33,48.42,930,34.73,49.92
11/11/23 14:45,11/11/23 15:00,533.37,801.15,699.79,48.45,930,34.73,49.93
11/11/23 15:00,11/11/23 15:15,531.51,807.93,700.56,48.4,930,34.73,49.94
11/11/23 15:15,11/11/23 15:30,529.63,808.82,699.83,48.37,930,34.73,49.93
11/11/23 15:30,11/11/23 15:45,531.84,805.11,699.77,48.4,930,34.72,49.93
11/11/23 15:45,11/11/23 16:00,532.63,803.13,700.14,48.42,930,34.72,49.91
11/11/23 16:00,11/11/23 16:15,533.14,802.86,699.76,48.43,930,34.73,49.93
11/11/23 16:15,11/11/23 16:30,534.12,804.14,700.15,48.4,930,34.73,49.94
11/11/23 16:30,11/11/23 16:45,533.57,805.99,699.9,48.41,930,34.73,49.97
11/11/23 16:45,11/11/23 17:00,533.32,804.58,699.87,48.4,930,34.73,49.96
11/11/23 17:00,11/11/23 17:15,533.38,805.54,700.23,48.42,930,34.74,49.97
11/11/23 17:15,11/11/23 17:30,533.96,804.6,699.9,48.44,930,34.73,49.96
11/11/23 17:30,11/11/23 17:45,533.16,803.24,699.61,48.43,930,34.73,49.97
11/11/23 17:45,11/11/23 18:00,529.9,806.68,700.33,48.41,930,34.74,49.99
11/11/23 18:00,11/11/23 18:15,529.63,808.66,700.1,48.43,930,34.75,50.01
11/11/23 18:15,11/11/23 18:30,529.59,806.66,700.04,48.41,930,34.75,49.99
11/11/23 18:30,11/11/23 18:45,528.89,806.37,699.82,48.43,930,34.72,50
11/11/23 18:45,11/11/23 19:00,530.45,803.69,700.2,48.45,930,34.74,50.01
11/11/23 19:00,11/11/23 19:15,530.66,801.54,699.82,48.48,930,34.74,50.02
11/11/23 19:15,11/11/23 19:30,529.05,805.3,700.34,48.45,930,34.74,50.04
11/11/23 19:30,11/11/23 19:45,529.18,804.21,699.76,48.44,930,34.73,50.02
11/11/23 19:45,11/11/23 20:00,528.78,804.71,700.07,48.45,930,34.75,50.02
11/11/23 20:00,11/11/23 20:15,528.03,806.97,699.97,48.44,930,34.75,50.05
11/11/23 20:15,11/11/23 20:30,527.73,804.29,699.82,48.46,930,34.75,50.04
11/11/23 20:30,11/11/23 20:45,527.16,803.46,700.06,48.46,930,34.74,50.06
11/11/23 20:45,11/11/23 21:00,525.85,804.59,699.95,48.46,930,34.74,50.04
11/11/23 21:00,11/11/23 21:15,522.66,805.3,700.18,48.47,930,34.75,50.05
11/11/23 21:15,11/11/23 21:30,520.8,806.92,699.66,48.48,930,34.74,50.07
11/11/23 21:30,11/11/23 21:45,519.91,805.28,700.32,48.5,930,34.75,50.09
11/11/23 21:45,11/11/23 22:00,520.51,804.61,699.62,48.5,930,34.74,50.08
11/11/23 22:00,11/11/23 22:15,521.19,805.03,700.03,48.51,930,34.74,50.07
11/11/23 22:15,11/11/23 22:30,518.93,808.45,700.14,48.45,930,34.74,50.08
11/11/23 22:30,11/11/23 22:45,518.41,809.32,699.95,48.48,930,34.75,50.07
11/11/23 22:45,11/11/23 23:00,517.7,805.8,700.25,48.48,930,34.74,50.08
